,geometry,crimes_2021,crimes_2022,crimes_2023,crimes_2020,gas_station,bar,liquor_store
3380,"POLYGON ((1461872 7467709, 1461872 7467890.650711648, 1461872.8087077807 7467889.920862539, 1461877.0958039223 7467886.305380139, 1461883.8756410375 7467882.510771272, 1461890.8454832607 7467880.328521463, 1461896.9177777695 7467878.513338229, 1461903.1695424914 7467876.507358482, 1461909.968806836 7467875.222636099, 1461920.159208173 7467873.923713609, 1461926.5957386885 7467873.725563436, 1461935.2000361255 7467872.967959719, 1461942.5041911337 7467871.855845726, 1461953.5920480606 7467870.192614992, 1461960.5657795495 7467867.83448692, 1461965.3867680081 7467864.9412645595, 1461973.5873313672 7467859.169472572, 1461979.8282989056 7467854.299108626, 1461985.7149485562 7467848.004775557, 1461990.7047790643 7467843.683372365, 1461995.8801971003 7467840.605466274, 1461999.9728701161 7467836.102273001, 1462002.2896936126 7467832.150802868, 1462006.3829085068 7467828.725681954, 1462011.217930991 7467826.910879904, 1462016.0440002766 7467826.5285506565, 1462021.757852197 7467825.073772356, 1462026.9415667362 7467822.190295376, 1462031.044267287 7467818.410761091, 1462035.3168929657 7467814.796243346, 1462041.0233476746 7467809.221850161, 1462046.9006900482 7467802.202457135, 1462053.1374378775 7467795.8823577035, 1462061.3270705307 7467787.246219704, 1462070.6031002721 7467777.700610786, 1462072.7575815916 7467775.496960321, 1462080.9267064272 7467767.089674434, 1462087.5361935317 7467761.504406898, 1462096.9823095659 7467753.749329968, 1462105.1828895528 7467746.899439302, 1462111.9666787013 7467741.849435176, 1462119.0856534862 7467735.728999311, 1462125.520860863 7467730.139031845, 1462129.6130600693 7467726.183287939, 1462135.3205171076 7467720.061452688, 1462137.80762181 7467716.822488769, 1462140.2896715782 7467711.603229981, 1462140.7119771438 7467709, 1461872 7467709))",0,0,0,0,4477.303845638145,4326.0401734819025,10041.248930364633
3260,"POLYGON ((1460872 7467709, 1460872 7468209, 1461372 7468209, 1461372 7467709, 1460872 7467709))",0,0,0,0,3621.442032403282,3511.36205219654,9235.807076581925
3320,"POLYGON ((1461872 7467709, 1461372 7467709, 1461372 7468209, 1461381.32970372 7468209, 1461383.1456472029 7468206.05758674, 1461385.9667968468 7468201.783348683, 1461387.0585845527 7468200.116857335, 1461394.5325706208 7468192.733968182, 1461402.9329078586 7468187.674464642, 1461409.5290554506 7468184.245316866, 1461413.820966011 7468183.159266621, 1461421.1600374866 7468181.3251107, 1461429.730427548 7468179.681834094, 1461439.0293216812 7468177.475536798, 1461444.3885808121 7468175.127662552, 1461448.1273689084 7468171.338433487, 1461451.1482849724 7468167.213145081, 1461454.3394550057 7468161.641378117, 1461456.1135311525 7468156.2438748535, 1461458.2423913325 7468150.680024015, 1461461.981416599 7468145.282099536, 1461465.0071452914 7468141.510217669, 1461468.9253421552 7468138.628009311, 1461473.7472222776 7468137.343717861, 1461479.6452968493 7468136.600787564, 1461483.1247727168 7468137.066290779, 1461484.8353008283 7468137.289808567, 1461491.2815458598 7468136.739006196, 1461500.0417829999 7468135.613095521, 1461508.6215684265 7468132.521739238, 1461517.0117876087 7468127.833443497, 1461522.1819903026 7468124.40092207, 1461528.9573114854 7468118.626116471, 1461533.5885684264 7468113.05803701, 1461539.471084416 7468107.471655775, 1461544.4568770218 7468102.249523919, 1461550.1646952783 7468095.5789258545, 1461552.8214239401 7468089.833706973, 1461556.1817090022 7468081.757068994, 1461561.5205941896 7468074.741555332, 1461566.5110420804 7468067.715233808, 1461569.885010318 7468061.795160915, 1461575.398898749 7468053.687993842, 1461583.4353875415 7468049.714953442, 1461588.2517919443 7468046.468508265, 1461596.1180752928 7468042.844129117, 1461608.961524032 7468036.508226212, 1461616.6430092347 7468031.641721078, 1461623.593022324 7468027.478891272, 1461632.522119147 7468022.788185293, 1461641.97951817 7468016.272227117, 1461650.7293424022 7468012.8306805715, 1461659.8524580367 7468010.6377228, 1461669.4991766477 7468008.988067266, 1461678.0893633196 7468008.228946658, 1461687.03360952 7468007.834035114, 1461696.3366594699 7468006.529746723, 1461702.7781446364 7468006.685173596, 1461713.6919921283 7468008.783810713, 1461723.005374729 7468010.889941273, 1461732.8518623787 7468013.719775138, 1461741.9949711303 7468016.741744335, 1461749.8781788705 7468019.570694848, 1461757.02810307 7468022.044901578, 1461762.925376057 7468019.162468238, 1461769.0024524294 7468015.543169507, 1461775.7777360356 7468011.924394722, 1461781.844315809 7468007.598283029, 1461787.5529882857 7468003.614374672, 1461793.6194662305 7467998.757660148, 1461800.3955194158 7467995.138892664, 1461807.006103798 7467991.692994886, 1461813.6215608174 7467989.696860399, 1461820.4209385598 7467988.412199695, 1461827.560331251 7467986.413287236, 1461833.2785648399 7467983.703322435, 1461838.8072278337 7467978.8306827815, 1461843.4332956038 7467971.812748973, 1461845.3671428212 7467964.810929481, 1461845.3828595234 7467964.759278915, 1461846.956975084 7467958.701993073, 1461848.7007563093 7467949.555804317, 1461849.761621194 7467944.704918168, 1461851.3465049856 7467937.712013481, 1461852.9310808685 7467930.70081026, 1461854.3315371813 7467925.151163888, 1461856.1006981174 7467918.322278321, 1461857.6849059465 7467911.858560192, 1461859.464155636 7467906.285356868, 1461862.6641306248 7467901.438660587, 1461865.869839539 7467897.475965781, 1461869.4243619945 7467892.975194174, 1461872 7467890.650711648, 1461872 7467709))",0,0,0,0,4081.3391143147055,3964.003902721449,9660.306460030073
3261,"POLYGON ((1461372 7468209, 1460872 7468209, 1460872 7468632.214729124, 1460875.1410771385 7468632.129715998, 1460882.446402108 7468628.880475591, 1460887.247556664 7468625.101757463, 1460890.6333767378 7468621.516960197, 1460892.7368614306 7468615.791779661, 1460894.497416386 7468610.412015197, 1460895.5342581146 7468604.3215638595, 1460897.289602871 7468599.666541782, 1460899.4090974787 7468596.064357734, 1460903.1581688775 7468594.096797216, 1460906.1899685946 7468593.365328983, 1460910.8513938386 7468595.861800723, 1460914.2624626735 7468598.339903315, 1460918.933807083 7468601.561516457, 1460924.668437958 7468604.209490602, 1460929.1158281297 7468601.14746589, 1460932.4860812798 7468595.421393585, 1460935.4780329696 7468589.137556643, 1460940.7930105557 7468579.822869919, 1460945.5745401338 7468571.925200478, 1460950.351715295 7468563.125198182, 1460956.5790428878 7468557.742498208, 1460961.5543177377 7468551.281530943, 1460969.716445496 7468539.427359468, 1460973.6063046718 7468533.326904591, 1460974.467932725 7468526.171904636, 1460973.1723729793 7468520.267514245, 1460970.116328438 7468517.054497527, 1460965.926601156 7468513.246385579, 1460961.844562202 7468508.662834876, 1460959.146090486 7468503.497428857, 1460958.7624924656 7468499.916197023, 1460959.989453423 7468494.361600496, 1460963.8888740689 7468488.969420481, 1460967.2643274702 7468485.736249485, 1460974.039897714 7468482.136254363, 1460981.7234865788 7468479.409554249, 1460988.145469552 7468477.584695624, 1460995.1156658789 7468476.482642096, 1461001.7269294967 7468474.133673837, 1461007.420732991 7468470.167988517, 1461011.160144418 7468465.866508618, 1461014.1918578448 7468462.978716034, 1461020.0654555229 7468459.37258252, 1461021.452375496 7468459.197577501, 1461027.044723354 7468458.464983555, 1461033.467510698 7468457.1707418775, 1461037.3860263878 7468454.288639851, 1461042.0221918626 7468449.622946971, 1461046.9985735095 7468445.302850716, 1461052.3681357848 7468444.2095229905, 1461058.6157569445 7468441.850678328, 1461062.5242519272 7468437.182184926, 1461064.085663753 7468428.932867024, 1461064.0552702073 7468421.400541979, 1461063.6673462165 7468417.978283479, 1461062.9382136725 7468411.557282297, 1461063.4273582355 7468404.216372747, 1461065.1769809988 7468395.423260521, 1461067.116377628 7468389.871106055, 1461069.065357987 7468385.027180377, 1461070.4664178512 7468377.321090871, 1461071.5035036209 7468370.683295857, 1461070.5806942915 7468364.417548321, 1461071.4439584382 7468358.8531936705, 1461073.3781093052 7468351.869513534, 1461075.501728238 7468345.950796963, 1461078.6832357321 7468339.124727366, 1461081.7144516746 7468334.626787869, 1461084.1874111376 7468329.778769565, 1461083.992734415 7468325.123200504, 1461081.2898848963 7468319.587674891, 1461078.9459753304 7468315.299031729, 1461075.5211085358 7468312.271802963, 1461072.6441089066 7468307.260782269, 1461073.1480930962 7468302.058322086, 1461076.7079556594 7468296.851266399, 1461083.8226365838 7468288.75231167, 1461088.4687219579 7468285.87163102, 1461103.635965636 7468275.939800293, 1461117.1814291715 7468265.6797834225, 1461126.1016179693 7468259.715515515, 1461133.5950226258 7468254.313644135, 1461145.8948715308 7468246.549129588, 1461152.1518098477 7468243.837250902, 1461159.29645742 7468242.190892916, 1461170.3898618082 7468241.412734347, 1461181.2986245928 7468241.5486397045, 1461189.8939188626 7468242.770471399, 1461197.0633603705 7468244.520952796, 1461202.8016666647 7468245.931541521, 1461207.6289071362 7468247.705956319, 1461211.4026278763 7468249.664415392, 1461213.017588383 7468251.812229161, 1461214.8185524202 7468256.810962246, 1461216.817578192 7468261.461778607, 1461221.0624511442 7468263.220445502, 1461221.1200379515 7468263.240299226, 1461228.280346894 7468263.733642784, 1461236.1426890786 7468262.99190456, 1461244.722808909 7468262.057032015, 1461253.2988460578 7468258.611123846, 1461260.6223069648 7468254.106721644, 1461270.6185705345 7468248.683696137, 1461282.938716638 7468242.88151956, 1461289.53934773 7468240.354751884, 1461295.796737273 7468239.2514986815, 1461305.0953954174 7468238.123452296, 1461316.7218775107 7468237.53542071, 1461325.4864892852 7468236.252174433, 1461333.8926734563 7468234.234393203, 1461345.678944151 7468231.494408417, 1461355.7000350447 7468230.561751694, 1461366.0499827566 7468227.111578305, 1461372 7468221.439814178, 1461372 7468209))",0,0,0,0,3371.5993840048027,3485.1575221990847,8914.496738175889
3321,"POLYGON ((1461372 7468209, 1461372 7468221.439814178, 1461372.4709617998 7468220.990876951, 1461378.7028517977 7468213.256346082, 1461381.32970372 7468209, 1461372 7468209))",0,0,0,0,3771.6525464294864,3811.9330217682846,9304.701938549655
2412,"POLYGON ((1453872 7464209, 1454372 7464209, 1454372 7463880.364303485, 1454357.710420429 7463878.82967349, 1454300.378175352 7463874.419887126, 1454249.6243588137 7463873.444264498, 1454240.022295389 7463873.58261822, 1454172.6372208328 7463874.562872923, 1454069.943557509 7463876.056611508, 1454069.1426868099 7463876.06939275, 1454031.051499729 7463878.380625404, 1454026.3696280748 7463878.885556726, 1453991.289031538 7463882.728248481, 1453946.7267392096 7463887.613828607, 1453921.950879529 7463891.143748946, 1453915.9000597661 7463892.229268105, 1453891.9453518288 7463896.55996584, 1453872 7463899.087894843, 1453872 7464209))",0,0,0,0,4579.407004998344,4828.432766121026,9217.844653145692
2472,"POLYGON ((1454372 7464209, 1454872 7464209, 1454872 7463927.316249164, 1454862.6567011168 7463926.411823658, 1454842.0622428474 7463924.42452369, 1454826.9047597954 7463922.995147659, 1454819.6234924863 7463922.314055207, 1454792.0221849508 7463919.708028512, 1454784.669035339 7463919.008020379, 1454653.625000416 7463906.627552247, 1454598.5771133055 7463902.671898457, 1454595.8198668715 7463902.471227142, 1454555.0666749568 7463899.549667912, 1454541.2215781633 7463898.545988894, 1454516.3127254115 7463895.871999875, 1454502.0747870551 7463894.34385016, 1454479.2392131242 7463891.88653466, 1454457.403846982 7463889.545681391, 1454442.1800535165 7463887.901293265, 1454372 7463880.364303485, 1454372 7464209))",0,0,0,0,4225.955773156727,4471.091647693813,9249.368980118392
2353,"POLYGON ((1453372 7464209, 1453372 7464709, 1453872 7464709, 1453872 7464209, 1453372 7464209))",0,0,0,0,4705.189597282241,4957.6543557552795,8785.232506110493
2473,"POLYGON ((1454372 7464209, 1454372 7464709, 1454872 7464709, 1454872 7464209, 1454372 7464209))",0,0,0,2,3932.8592823935355,4181.494650274937,8850.360276751468
2413,"POLYGON ((1453872 7464209, 1453872 7464709, 1454372 7464709, 1454372 7464209, 1453872 7464209))",0,0,0,0,4307.330454091142,4558.685897351188,8803.669326329811
2354,"POLYGON ((1453372 7464709, 1453372 7465209, 1453872 7465209, 1453872 7464709, 1453372 7464709))",0,0,0,0,4434.379321225686,4686.614338958228,8285.251458898556
2474,"POLYGON ((1454372 7464709, 1454372 7465209, 1454872 7465209, 1454872 7464709, 1454372 7464709))",0,0,0,2,3604.4823419251134,3856.2825053758033,8354.277861015906
2414,"POLYGON ((1453872 7464709, 1453872 7465209, 1454372 7465209, 1454372 7464709, 1453872 7464709))",0,0,0,0,4009.7389514632946,4262.3508022801425,8304.79832133933
2415,"POLYGON ((1453872 7465209, 1453872 7465709, 1454372 7465709, 1454372 7465209, 1453872 7465209))",0,0,0,0,3755.3851036908204,4006.70083893067,7806.071784763497
2475,"POLYGON ((1454372 7465209, 1454372 7465709, 1454872 7465709, 1454872 7465209, 1454372 7465209))",0,0,0,0,3319.21734319868,3571.6847582418363,7858.692011385909
2232,"POLYGON ((1452372 7463709, 1452372 7464209, 1452872 7464209, 1452872 7463709, 1452372 7463709))",0,0,0,0,5434.755740671313,5767.019075868675,9330.951816067876
2292,"POLYGON ((1452872 7463709, 1452872 7464209, 1453372 7464209, 1453372 7463869.952076533, 1453337.7217681757 7463877.165753203, 1453324.708763963 7463879.681673105, 1453250.4620091133 7463894.066961071, 1453246.3632978944 7463895.0294859335, 1453205.6226379555 7463904.717806546, 1453197.3219245942 7463906.693365187, 1453084.8903459404 7463930.343206053, 1453023.4060236125 7463709, 1452872 7463709))",0,0,0,0,5394.862642638782,5647.214090505352,9244.916104334994
2173,"POLYGON ((1451872 7464209, 1451872 7464709, 1452372 7464709, 1452372 7464209, 1451872 7464209))",0,0,1,0,4812.36460407963,5155.781401633077,8899.85729793465
2233,"POLYGON ((1452372 7464209, 1452372 7464709, 1452872 7464709, 1452872 7464209, 1452372 7464209))",0,0,0,0,4963.096702401188,5289.874948723473,8833.557796524603
2293,"POLYGON ((1452872 7464209, 1452872 7464709, 1453372 7464709, 1453372 7464209, 1452872 7464209))",0,0,0,0,5120.9884448224475,5373.551554751289,8795.227499358985
2294,"POLYGON ((1452872 7464709, 1452872 7465209, 1453372 7465209, 1453372 7464709, 1452872 7464709))",0,0,0,0,4711.853519454776,5010.762420683877,8295.848860498889
2174,"POLYGON ((1451872 7464709, 1451872 7465209, 1452372 7465209, 1452372 7464709, 1451872 7464709))",0,0,0,0,4330.659533976811,4669.726952737656,8406.696228267134
2234,"POLYGON ((1452372 7464709, 1452372 7465209, 1452872 7465209, 1452872 7464709, 1452372 7464709))",0,0,0,0,4497.564651454307,4817.369087461654,8336.475567966405
2235,"POLYGON ((1452372 7465209, 1452372 7465709, 1452872 7465709, 1452872 7465209, 1452372 7465209))",0,0,0,0,4040.278048678959,4351.012856396785,7839.764438174209
2295,"POLYGON ((1452872 7465209, 1452872 7465709, 1453372 7465709, 1453372 7465209, 1452872 7465209))",0,0,0,0,4277.536967160437,4564.209459286101,7796.54986946155
2355,"POLYGON ((1453372 7465209, 1453372 7465709, 1453872 7465709, 1453872 7465209, 1453372 7465209))",0,0,0,0,4205.785394270008,4455.375541199465,7785.272846081943
2416,"POLYGON ((1453872 7465709, 1453872 7466209, 1454372 7466209, 1454372 7465709, 1453872 7465709))",0,0,0,0,3553.565546766215,3799.9564291814318,7307.5192958787975
2476,"POLYGON ((1454372 7465709, 1454372 7466209, 1454872 7466209, 1454872 7465709, 1454372 7465709))",0,0,0,0,3089.03133514891,3338.1056399171384,7363.702986988333
2356,"POLYGON ((1453372 7465709, 1453372 7466209, 1453872 7466209, 1453872 7465709, 1453372 7465709))",0,0,0,0,4026.604226987783,4270.40846572175,7285.297168866966
2357,"POLYGON ((1453372 7466209, 1453372 7466709, 1453872 7466709, 1453872 7466209, 1453372 7466209))",0,0,0,0,3802.935199745411,4022.5910808011913,6785.325076181776
2477,"POLYGON ((1454372 7466209, 1454372 7466709, 1454872 7466709, 1454872 7466209, 1454372 7466209))",0,0,0,0,2926.948138876535,3166.8543563347166,6869.439804768733
2417,"POLYGON ((1453872 7466209, 1453872 7466709, 1454372 7466709, 1454372 7466209, 1453872 7466209))",0,0,0,0,3413.6108321401875,3650.4364279722586,6809.179084911863
2418,"POLYGON ((1453872 7466709, 1453872 7467209, 1454372 7467209, 1454372 7466709, 1453872 7466709))",1,0,1,0,3343.299228523492,3565.3475799221073,6311.101438034517
2478,"POLYGON ((1454372 7466709, 1454372 7467209, 1454872 7467209, 1454872 7466709, 1454372 7466709))",0,0,0,0,2844.63288067437,3068.3845530222798,6376.071265450323
2358,"POLYGON ((1453372 7466709, 1453372 7467209, 1453872 7467209, 1453872 7466709, 1453372 7466709))",0,0,0,0,3472.4739092019713,3661.3531590165226,6285.357423426405
2175,"POLYGON ((1451872 7465209, 1451872 7465709, 1452372 7465709, 1452372 7465209, 1451872 7465209))",0,0,0,0,3853.6178995652904,4186.958056253189,7914.3934085387145
2236,"POLYGON ((1452372 7465709, 1452372 7466209, 1452872 7466209, 1452872 7465709, 1452372 7465709))",1,0,0,0,3594.3852919884375,3893.016931407964,7343.499710412003
2176,"POLYGON ((1451872 7465709, 1451872 7466209, 1452372 7466209, 1452372 7465709, 1451872 7465709))",0,0,0,0,3383.21294518624,3708.7579749186198,7423.119598651314
2296,"POLYGON ((1452872 7465709, 1452872 7466209, 1453372 7466209, 1453372 7465709, 1452872 7465709))",0,0,1,0,3859.1555322440504,4129.924447243036,7297.3468752527515
2237,"POLYGON ((1452372 7466209, 1452372 7466709, 1452872 7466709, 1452872 7466209, 1452372 7466209))",0,0,0,0,3164.706075433951,3446.7156511566277,6847.778438850177
2177,"POLYGON ((1451872 7466209, 1451872 7466709, 1452372 7466709, 1452372 7466209, 1451872 7466209))",0,0,0,0,2922.6509796931805,3237.1520922288214,6933.093546652997
2297,"POLYGON ((1452872 7466209, 1452872 7466709, 1453372 7466709, 1453372 7466209, 1452872 7466209))",0,0,0,0,3462.4904821061405,3712.2154963895446,6798.261025330029
2238,"POLYGON ((1452372 7466709, 1452372 7467209, 1452872 7467209, 1452872 7466709, 1452372 7466709))",0,0,0,0,2758.826464371094,3017.3028902692267,6352.727847023007
2178,"POLYGON ((1451872 7466709, 1451872 7467209, 1452372 7467209, 1452372 7466709, 1451872 7466709))",0,0,0,0,2477.4276307749656,2775.5038497397923,6444.5998849735915
2298,"POLYGON ((1452872 7466709, 1452872 7467209, 1453372 7467209, 1453372 7466709, 1452872 7466709))",0,2,4,1,3095.900394925742,3317.350123718274,6299.320163262183
2536,"POLYGON ((1454872 7465709, 1454872 7466209, 1455372 7466209, 1455372 7465709, 1454872 7465709))",1,1,0,0,2637.499020644339,2888.9841922059595,7453.080242525289
2656,"POLYGON ((1455872 7465709, 1455872 7466209, 1456372 7466209, 1456372 7465709, 1455872 7465709))",1,1,1,0,1812.44974347865,2062.229488188582,7726.381555644316
2596,"POLYGON ((1455372 7465709, 1455372 7466209, 1455872 7466209, 1455872 7465709, 1455372 7465709))",1,0,4,6,2206.9634293000495,2459.5751792505203,7574.476121981027
2537,"POLYGON ((1454872 7466209, 1454872 7466709, 1455372 7466709, 1455372 7466209, 1454872 7466209))",0,0,0,1,2445.6720757372195,2689.2837176105986,6965.162356491126
2657,"POLYGON ((1455872 7466209, 1455872 7466709, 1456372 7466709, 1456372 7466209, 1455872 7466209))",4,2,2,3,1519.830546731042,1771.6680594694094,7256.862510352588
2597,"POLYGON ((1455372 7466209, 1455372 7466709, 1455872 7466709, 1455872 7466209, 1455372 7466209))",2,1,4,1,1973.727031888855,2221.604670812247,7094.91156204367
2658,"POLYGON ((1455872 7466709, 1455872 7467209, 1456372 7467209, 1456372 7466709, 1455872 7466709))",2,0,2,1,1354.5463111011493,1588.9697806861107,6791.696035963408
